Wallet Address,Transaction Frequency,Transaction Volume (ETH),Largest Transaction (ETH),Average Transaction Value (ETH),Liquidation Event Count,Average Health Factor,Collateral Utilization,Total Outstanding Debt (USD),Average Debt Size (USD),Debt-to-Asset Ratio,Repayment Activity Proxy,Earnings Efficiency,Protocol Diversity,Lending Protocol Count,Liquidity Provision Count,Token Swap Count,Wallet Age (Days),DeFi Engagement Duration (Days)
0x24ab8855b14fabf6a6c692f56170a79d62998e28,2.75,19.0351,2.5,0.1442,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1455.0,1451.0
0xa0d88b9893bd936cd404f70444844344f3c153ff,7.75,112.1303,17.0,0.3014,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1454.0,1445.0
0x873d971a86df6af66d310485f516f947eb9057f7,10.1,5.1003,1.0,0.0126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1203.0,1202.0
0xe7c4f9d4fae48c332cd39d952cc37a21c5f2d5e0,1.9,0.6529,0.2563,0.0072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.0,1402.0
0x9e9c84b0a8c2d8ea1be3f7b4464e57901c02849c,4.86,0.0221,0.01,0.0006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,171.0
0x4f3867fd52f03ce59808cc846620cf2dc3c7410e,0.48,6.4448,1.4044,0.2802,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.0,1462.0
0x4b2763ed451505ee12989933511b22a638c64059,7.81,4.8501,1.748,0.023,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,823.0,279.0
0x39b6653e59d666c4d7443ea311749c3c56b40c3e,1.15,69.8226,10.4131,0.931,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.0,1662.0
0x5257eaeb6e409df48cc873ec7d54355334a4b8e4,26.55,164.7572,5.6534,0.214,0,14.3828,0.0579,150.09,50.03,0.0163,1.0,0.0145,2.0,1.0,0.0,0.0,887.0,886.0
0xa90f7862282f72169ad99efe65f45a5a21a30a84,29.81,440.3458,15.7454,0.9232,0,1.0273,0.7933,418134.73,104533.6825,1490.4639,67.0,-0.037,1.0,1.0,0.0,29.0,497.0,438.0
0x0d114ea3960de0121a98be817893dbd7eb4d5759,10.67,139.0289,138.5305,0.8689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.0,432.0
0xe642cfc737e424d37f8c12cd5b95ab8e2f7b062b,0.44,1.0708,0.526,0.0446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1672.0,1498.0
0x422b2a7bccaf626e5a36f3bf9ad394f6569236a0,1.95,81.3839,10.8,1.0173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0,1213.0
0xf8f019ceeb5d130af3c0b28ca4db617716af3254,81.0,8.5822,1.76,0.106,0,2.118,0.3577,9389.66,1877.932,2.2472,2.0,-0.0293,1.0,1.0,0.0,20.0,38.0,28.0
0xcd8e25d8348a3d1160c1436a83088b3d397a1c57,7.81,1.6434,0.1264,0.0066,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,961.0,940.0
0x0e0ec712b3912b5601216455a158cf18152cb62a,178.37,87620.8922,2222.0,6.4636,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296.0,2262.0
0xd141b580f28a2b33b1e7eadb27f0b63bbc32e9c4,17.9,27.8785,2.1001,0.1557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,100.0
0xbc67056a164a349e86c75aa2c3ee9c3a49e3b18f,3.11,76.2,76.2,2.7214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,175.0
0xd8eb4e84df59b4688fc2cbbab2754481eb24e5f4,2.56,8520.2397,2851.2392,61.7409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.0,1631.0
0x56ca9ae061055159291c3ce71b9038266b77558c,0.67,0.8998,0.5308,0.0265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,1538.0
0x2f73dfdb84ea09d07a205297b4a68f93d6685c82,14.96,262.7381,19.0,0.3737,0,inf,0.0,0.0,0.0,0.0,0.0,0.0399,1.0,0.0,0.0,14.0,1416.0,1404.0
0xe7f7a241c2d7f68077ccc714eddd8fca25be9816,3.5,3571.3388,699.9991,56.6879,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,510.0
0x03da237d58074dbfb80e5e4ebbe15e007acaaa8f,17.0,0.065,0.05,0.0038,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
0x91f009eda4812a36820980f0b6f2de5ec9083dbf,7.5,0.1,0.1,0.0017,0,inf,0.0,0.0,0.0,0.0,0.0,0.0407,1.0,0.0,0.0,0.0,251.0,72.0
0xe97968cd95b25032e6a538c7708f09f3ec37813b,43.96,3619.108,106.0842,1.7152,0,1.2866,0.6383,461245.88,115311.47,921.0733,291.0,-0.0288,1.0,1.0,0.0,145.0,1461.0,1183.0
0x5294505fd9f3f78bf5c74b7ccb9a28dffaede8aa,0.29,0.1172,0.0527,0.0117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,1068.0
0xb6462b67fe692223dffb61c8dc8ad080cba180cc,9.32,1090.2278,150.0,2.3395,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1512.0,1491.0
0xfaf6ed6aa81f6101ffdb493b24b47315a7a9f8ad,2.32,9.6852,2.0,0.0707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1801.0,573.0
0xde47e99d982b2c1f6c9ace3b20095b5e54ce4aa8,31.75,516.0896,21.52,0.2755,0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,0.0,1789.0,1727.0
0x8ee8bec88c2e2b6d1c464f856f90ea9ea5dba947,50.33,1056.9043,91.0,0.2333,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,478.0,2739.0,2143.0
0x75f70a5bcc20a71a12f4587d0d2e690c4fcb0235,190.56,1.1361,0.089,0.0007,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,276.0,276.0
0x302bda91b5d0a0207932dec1bfea283b5ac2014c,12.68,7.0586,0.5739,0.018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,946.0,932.0
0x9a4338dff0c995c4e8b225586edbeb8979e019b4,27.88,342.4887,29.3127,0.2194,0,inf,0.0,0.0,0.0,0.0,5.0,0.0407,1.0,0.0,0.0,237.0,1697.0,1691.0
0xee64f1c66a7a10112bf50690c61337d0cf1dba9a,1.5,12.3281,6.1816,2.0547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0
0xc469ecb73159b88957965758002bbe1807532814,17.37,70.2403,25.3,0.1498,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131.0,827.0,323.0
0x9f0ced321991c7ebafb5b881716a393f8ca51ffa,0.69,1.8959,0.495,0.0403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070.0,1516.0
0x19b0a3bffaeceff6ce61f9e6cd4a521474156cb6,1.33,8.199,2.5799,0.0707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2643.0,1424.0
0xe773d14bd98d0eb3415b2d4da57cbd5910fc98af,19.9,90.3675,19.0,0.1465,0,1.349,0.5784,471926.89,235963.445,37.1755,124.0,-0.0398,1.0,1.0,0.0,15.0,955.0,955.0
0xfe60c7a90be3706fc595ebab79aadf83ffddd80a,1.04,8.3065,3.823,0.2864,0,1.2937,0.6416,7299.28,3649.64,58.2312,5.0,-0.0261,1.0,1.0,0.0,0.0,840.0,175.0
0xd526afc20df28651a8c61d746734ccaf848b46ac,1.65,64.5867,30.0,1.0588,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,1112.0
0x63750e29d8ed02716ef588e7aeb242ebaa2f82ab,3.99,9.2721,2.5793,0.0323,0,1.5507,0.5103,2023.87,337.31166666666667,3.5189,7.0,-0.042,3.0,1.0,0.0,4.0,2188.0,539.0
0x94e132685882a84336f97ccdc114a40a0582ff56,13.0,278.9508,134.736,21.4578,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
0x023024a2471817d43c80a6d6ebce522e7150c64c,15.25,435.6666,56.5,1.4284,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,594.0
0x92802daf4f2dd7edb7942118b8265c8f8e694f2b,1.85,0.2974,0.0524,0.004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1227.0,1218.0
0x8b0476ae2a464304834fdee78454c00e5684ea75,0.63,3.389,0.9746,0.1169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,1350.0
0xebff9b75461fd07b1d0b614ddef1b5af6e512b68,5.5,2518.7511,490.0,9.1591,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1510.0,1447.0
0x1ce995a82249ec19a4ce817afcb4d3c111329f6f,27.9,6.7376,0.9396,0.0241,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,313.0,313.0
0xb0a8773b892a15f88e87babe269eb7afddb7639c,12.13,4292.0933,290.0074,23.5829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,468.0
0x54df84884b1afc440c661f3f6dd82c8c0987395c,9.46,922.5135,70.0,1.875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1595.0,1549.0
0x52c4dd1bc3c17cb1a773442c0b5a07c9dc18863f,2.64,377.9739,335.9949,6.5168,0,inf,0.0,0.0,0.0,0.0,0.0,0.0399,1.0,0.0,0.0,0.0,668.0,440.0
0xfbb004a472f12ad510fa3d06e87833b977356a13,3.44,0.0553,0.03,0.0018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,103.0
0x8a24c2aef06d22aa8307cc9ce37ff7cfba5fccae,5.35,0.1924,0.0271,0.0021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,520.0
0xf9cb2124e95418c0e135771acbddc2d60d7df6ea,129.73,5296.6991,900.246,3.7118,0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,1.0,328.0,327.0
0x8044cc911ec5d1f9ff0bad7834973095c3de9ebb,0.9,0.5278,0.2778,0.0586,0,1.6253,0.5111,350.38,175.19,1.0499,1.0,-0.0171,1.0,1.0,0.0,2.0,310.0,3.0
0x91102931ee2459cbcd7b990d12934a93b7b72eec,6.43,699.7591,166.5,4.7281,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,704.0,344.0
0x04caf56067fed0cb0959428fa641edb681fcdf43,197.0,16663.8805,925.3,42.2941,0,inf,0.0,0.0,0.0,0.0,6.0,0.0399,2.0,0.0,0.0,20.0,66.0,65.0
0x43a3e6fb51e321a79816ca8795de7a1d8af589be,8.39,220.7373,22.6,0.7969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1016.0,539.0
0x78b34338a8864f5f72bcf6c7933aeb905b3a5d6c,1.63,448.7065,223.0,4.5786,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.0,1225.0
0x2d5e6b0d2190bbede05c40b5dae339ad0f9bcbdd,18.89,0.042,0.022,0.0002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0
0xc9b7411fd802bdfa055cfd469d1aecac2ac64394,14.55,4.2358,0.51,0.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,896.0,381.0
0x906b89c8b896ac490879dc1b1d4d62ff0f7cecf6,25.66,4532.4206,515.0,5.0472,0,5.2844,0.1533,138628.07,34657.0175,265.8205,56.0,-0.0089,3.0,1.0,1.0,1.0,1057.0,1057.0
0x1d8f9a84dda0d25372d7a1b529519ebf748387a2,2.22,0.0446,0.0383,0.0011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,550.0,543.0
0x615b18387cfaa002baaf8234aa38000e7804fe9b,6.4,1832.9222,139.9868,3.4913,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2490.0,1675.0
0x6be6ae3556ff7d9e1cb1d4decf4e4fd06f75fa4d,1.78,36.5218,20.6491,0.3478,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1785.0,1115.0
0xf333a3dc19fc2e0950e07820395bd745176f5aad,0.61,0.0416,0.0278,0.0014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.0,1492.0
	0x610e0e3cad27d748a063d84cf222f58ec084f3b7,0.46,0.183,0.1131,0.0083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0,1459.0
0x251be17c9e160212160e171a04739bf3712983a2,0.54,4.3082,1.26,0.139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738.0,1738.0
0xca020e947c409498c50c9a7e8c0aad4e1a246597,2.68,25.8027,5.1895,0.3851,0,2.3026,0.3602,14775.48,7387.74,792.676,5.0,-0.0068,1.0,1.0,0.0,1.0,772.0,17.0
0xf5dc303a0517bb65170e1f2313af46915582b52d,14.96,35.9068,5.8822,0.0534,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,6.0,1373.0,1207.0
0x87a80424a201e9ad8190b255289dcfe603cc3b40,1.48,4.4526,1.0,0.0479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1927.0,1341.0
0x9df11fd2971ebd0d342d5f3e250a18bb7e6cfa3d,13.06,34.7112,3.1429,0.1477,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,540.0,536.0
0x52758c5ee04f92dad5c11fd770ec9f4de050dda6,0.24,0.1184,0.0784,0.007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,2160.0
0xbdcb484b4900f094cfd785fd25a151c68a4dc5e5,48.61,6105.4766,71.5,2.3259,0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,3.0,0.0,0.0,17.0,1629.0,1629.0
0xeb3fcc21305d0d9bfe1aed628967533c41a9179f,0.51,14.1052,6.4268,0.328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2587.0,1653.0
0xf9473bd9dadae5ec927d02a85614da036ae2145e,3.46,25.4485,2.0032,0.1533,0,3.5346,0.2209,3147.0,1049.0,2.3302,3.0,-0.0062,1.0,1.0,0.0,6.0,1473.0,1092.0
0xe389b7f43dc6f382309abf2b5fd5e629703f9696,7.94,10816.108,1219.4276,85.1662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,497.0,270.0
0x439c2485336645a722ddb906cdc5e6e015f14ee5,4.0,16.418,2.12,0.108,0,1.6155,0.4904,31736.31,10578.77,22.3719,16.0,-0.0291,1.0,1.0,0.0,2.0,1145.0,259.0
0x11992efdd36087dae6de4413c47dc79a2f8e61af,6.46,20.2047,4.543,0.1203,0,inf,0.0,0.0,0.0,0.0,0.0,0.0404,2.0,0.0,0.0,11.0,792.0,57.0
0xbc4b13f646dad875ec4fb581ca899e6a3e812679,13.68,47.1718,11.5926,0.0862,0,inf,0.0,0.0,0.0,0.0,4.0,0.0006,3.0,0.0,0.0,14.0,1227.0,1173.0
0x6502499186806b8e564d9ceb807de5715563832d,7.26,8.932,0.5804,0.0397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,956.0,931.0
0x747cee0e037a92dac77f17264fce55e844d00dd1,4.51,18.1598,3.0004,0.0822,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.0,1409.0
0xb4608f6dad01f4bb87b0631601fc9caed60935fb,4.36,0.2821,0.1721,0.002,0,inf,0.0,0.0,0.0,0.0,0.0,0.0404,2.0,0.0,0.0,0.0,1016.0,861.0
0xcc7558dd256b71b97a59fee8a7a514556151a3b0,16.0,41.4344,17.5,1.2948,0,3.4823,0.2387,5297.29,1765.763333333333,6.3005,2.0,0.0019,2.0,1.0,0.0,0.0,47.0,47.0
0x26a5630d3995867a52b379215446b39d0c994b08,3.6,1.1764,0.36,0.0654,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,157.0
0xcc35551f58653a834b86e400613613856143616f,2.36,0.057,0.0122,0.0022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,41.0
0x1cd662eb62a068d8058e391049e1876692a7bdcf,3.2,0.0437,0.02,0.0027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,63.0
0xd247c57c425a31f1ecd2b2a532a7e17c0cc97b6c,61.0,22.7648,12.5694,0.3732,0,inf,0.0,0.0,0.0,0.0,0.0,0.0184,1.0,0.0,0.0,11.0,18.0,11.0
0x5517f407685269d0d5a2b8ab2d78137f4caee41d,6.58,8.9342,1.3013,0.0377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,875.0
0xbe1d6c8138acb629877eecedcb04efd3cfbc078e,1.11,45.6398,39.9398,0.8777,0,inf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1441.0,1435.0
0x87916d0aa39f520662e09b960d8172624147ebd6,116.04,2845.8867,141.1,0.9433,0,2.0017,0.3648,38045.53,12681.843333333332,4.3287,12.0,-0.0215,1.0,1.0,0.0,16.0,790.0,786.0
0x1210f57578eb2c4c35598bf091b778556b573482,21.5,13.6298,8.8,0.1057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,151.0
0x26de3f640f3cd30c488fe2b57d7704d8285f4070,0.5,0.0305,0.0305,0.0015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1285.0,1283.0
0x07ef70d138dcc6cc0c08642d0f27922b5a6cc0f8,0.57,0.5849,0.223,0.0254,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,1200.0
0x610e0e3cad27d748a063d84cf222f58ec084f3b7,0.46,0.183,0.1131,0.0083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0,1459.0
0xc9acc823268696d7f3de358ef02736e7375c6b30,3.88,30.1836,6.13,0.2287,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1032.0,1011.0
0x6fadd9f392228c97b1112b37ebc01fc3dbbedce0,33.12,0.2143,0.108,0.0008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,218.0
0x225c63381cb487f64aa1fc37a59baa3228d6d4ef,19.71,1434.4888,179.0,2.141,0,inf,0.5103,305418.17,76354.5425,1.3352,5.0,-0.0173,2.0,1.0,0.0,12.0,1049.0,1033.0
0xefb564f5623978f68ff3546b0769ed564a9058ec,22.07,183.7351,64.301,0.1936,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,18.0,1310.0,1295.0
0x5f37baa1799f3612cc131f281e63b90349e59e20,5.29,49.904,3.5,0.1349,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,6.0,2134.0,1681.0
0xd49f9d2309d4167cd25cd6bb14cdce6e55b33ffe,4.38,1.4241,0.6293,0.0083,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,350.0
0x2e75a80aa8c32cab4f278a29bb1fdbd1861d8e8e,0.43,0.0947,0.0332,0.0047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390.0,1333.0
0x52a1181f2546eaf6c74b50b7ff33fb830f1263a6,11.85,697.9475,52.0,0.9653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.0,1802.0
0xf6a9882ecd1ad24dd4e5904344228f1ba408a82a,36.0,0.0324,0.0093,0.0009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.0
0x2e7638abad4329c154bdf3d33d28ddc56f47136b,2.31,6.9217,1.5158,0.0855,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1079.0,863.0
0xa98792be8278c7ad623af1cd0d60f8eef3497bd2,2.0,0.0072,0.005,0.0009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,113.0
0x4c316d7a3a11091a13c0b8e664a706ecf76a6099,8.38,0.2967,0.2967,0.0022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,501.0,501.0
0xfa74faed0edcbc0e20889f6b19f2b8bf38bdc3e8,0.59,0.0177,0.0112,0.0007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,1319.0
0x7b0abfb9321c105e14e579e6478750c69024af10,8.94,44.3546,14.5004,0.2755,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,542.0,359.0
0xeff48147fb695301f571fa4f7355cb6453308d09,9.5,0.0143,0.0143,0.0008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,45.0
0xc08456398f9447f8d1dc32577ef073298d85e8a6,9.52,5938.0,1320.0,27.1142,0,inf,0.5663,1819827.44,363965.488,36.6164,23.0,-0.0377,3.0,1.0,0.0,0.0,714.0,714.0
0x2ff09dcf5f70c87802993c472146b0f0c08b76d9,2.1,103.6032,34.0,1.0258,0,1.3002,22.1727,2233606.22,558401.555,978.2788,11.0,-1.4925,1.0,1.0,0.0,27.0,1446.0,78.0
0x53ca6680073444ff372b9dd1374181046c4b37ff,40.0,0.0299,0.0199,0.0007,0,inf,0.0,0.0,0.0,0.0,0.0,0.05,2.0,0.0,0.0,0.0,5.0,2.0
0x5f9146b91e25f7ea745ed19922b6df2f323a2d21,2.67,0.0211,0.0201,0.0013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,169.0,0.0
0xfff6b41a29881fc97bd6e8778529b1e37597d94a,12.11,13.9431,2.4,0.0245,0,inf,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,5.0,1438.0,1386.0
0x4719fbccd9b2f0a5fbb1056e628e26868568fc66,33.14,154.4311,51.6,0.3328,1,1.4082,0.0,307410.88,102470.29333333332,1976.2834,24.0,0.0,2.0,1.0,0.0,14.0,414.0,312.0
0x1b2e6c79a0b9a1f19234d45d9a8db9ee57bc0b14,3.83,172.3455,22.0,0.5352,0,1.0101,0.7722,0.55,0.275,0.0007,14.0,-0.0134,1.0,1.0,0.0,1.0,2542.0,1672.0
0x4ea2e991af94444e07d9e535aa4d341ed64989ba,2.95,20.4072,2.8599,0.1237,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1704.0,1561.0
0x12ec2db504936f335767d805860bc8489ccc2f31,48.0,0.037,0.0185,0.0008,0,inf,0.0,0.0,0.0,0.0,0.0,0.1038,2.0,0.0,0.0,0.0,22.0,21.0
0x9f4b7b574b86b0ecea1c906f8f410633253969d8,9.5,1.0078,0.184,0.0088,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,368.0,357.0
0xe1e3699917dcf44ef84f24e0855e3bc90b40d7ad,101.5,492.5353,77.0,2.4263,0,inf,0.0,0.0,0.0,0.0,0.0,0.0018,2.0,0.0,0.0,19.0,51.0,49.0
0x57bfc86f6eb112e56de848af0bd400dc8d075477,7.17,9.0849,7.0,0.0302,0,inf,0.0,0.0,0.0,0.0,0.0,0.0113,1.0,0.0,0.0,8.0,1279.0,1213.0
0xeee26e1057f7c8aacd416eb36673ea2f3ea003b9,12.88,82.47,19.0,0.4003,0,1.5126,0.5165,60109.99,15027.4975,82.2051,13.0,-0.0279,1.0,1.0,0.0,49.0,472.0,472.0
0x24ecd23096fcf03a15ee8a6fe63f24345cc4ba46,6.2,160.6094,26.0,0.365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2159.0,1939.0
0xe53772334a824b2be75111236ff9f6dddbe1fa77,7.83,11.2323,5.5402,0.1195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,354.0,82.0
0x1ef71660aa4cd44b9ed634c4d4159ca50a16a216,15.9,8.5741,0.6481,0.0257,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,630.0,493.0
0x32371b71a4691f55ccb4f5a84939e9bc80d3ebe0,18.0,3.8417,1.9214,0.2134,0,inf,0.0,0.0,0.0,0.0,0.0,0.0404,2.0,0.0,0.0,1.0,37.0,36.0
0x0de0100e62aae424a4d5b1f9330aff879a9b7e38,8.78,9.5772,7.0,0.0404,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,822.0,338.0
0x60c88c2fab35c8bfa1286db52e1ad34e5cb879ef,26.0,630.4001,528.49,24.2462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,18.0
0x59a861ee824ffd087ca6f5a77ab98f7cd93e521f,68.25,54.8754,22.0,0.201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,103.0,106.0,101.0
0xd883d3c52494992f9dfed7426ea23b7c8c15692b,3.26,0.052,0.05,0.0005,0,1.9638,0.3954,2851.47,1425.735,1.2604,3.0,-0.0273,1.0,1.0,0.0,0.0,1076.0,896.0
0xf308f12896bea70795ed88a9327829ceae8178f6,11.0,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,0.0,0.0,0.0404,1.0,0.0,0.0,0.0,12.0,3.0
0x853d6ea1fbf29e574d1928cfeffc94baa48291dd,0.45,1.6026,0.2527,0.0697,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1565.0,1534.0
